t(step),avg_snr_db(dB),total_cap(Mbps),triggered(0/1),sr_mult,pop_mult,update_freq,comm_imp(Mbps),convergence_speed(Mbps/s),reward,pso_particles,pso_iterations,pso_w_max,pso_w_min,pso_c1,pso_c2,pso_move_penalty,relay_jump(m),ppo_action_0,ppo_action_1,ppo_action_2,failure_flag(0/1),optimization_time(s)
96,14.692880161321282,98.6013021980911,1,1.074688859283924,1.1068448349833488,4,0.3990634198172529,3.3761692448129526,-4.7725459202331475,33,51,0.8597510874271393,0.32240665778517724,1.600248125184295,2.3997518748157063,0.025,10.018407778177592,0.1493777185678482,0.2136896699666977,-0.16267219185829163,0,0.11820006370544434
97,14.55606131411292,97.72193127908326,0,1.0,1.0,1,0.0,0.0,0.0,33,51,0.8597510874271393,0.32240665778517724,1.600248125184295,2.3997518748157063,0.025,nan,0.0,0.0,0.0,0,0.0
98,14.36974360055547,96.52927330916339,1,1.0878777280449867,1.0880092903971672,4,1.2453741055826129,4.63054550208996,-4.497992745566484,32,52,0.8703021824359894,0.32636331841349603,1.6002233126658658,2.3997766873341355,0.025,10.000224859630904,0.17575545608997345,0.1760185807943344,-0.137847438454628,0,0.2689476013183594
99,14.365168307189384,96.49872698021026,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8703021824359894,0.32636331841349603,1.6002233126658658,2.3997766873341355,0.025,nan,0.0,0.0,0.0,0,0.0
100,14.16604708244385,94.73010508634088,1,1.0890347436070442,1.1015477180480957,4,1.4155266227289047,4.041733562578132,-4.425456001537589,33,52,0.8712277948856354,0.32671042308211323,1.6002009813992792,2.3997990186007216,0.025,8.544057922134574,0.17806948721408844,0.2030954360961914,-0.13780717551708221,0,0.35022759437561035
101,14.26242403829471,95.44238762058214,1,1.0839232876896858,1.0949694141745567,4,0.0,0.0,-4.841769134249455,32,52,0.8671386301517487,0.3251769863069057,1.6001808832593514,2.39981911674065,0.025,0.0,0.16784657537937164,0.18993882834911346,-0.13164976239204407,0,0.10278868675231934
102,14.337342464646355,95.38468375401655,1,1.0799526274204254,1.0997667759656906,4,0.0,0.0,-4.828663188198746,32,51,0.8639621019363404,0.3239857882261276,1.6001627949334165,2.399837205066585,0.025,0.0,0.15990525484085083,0.19953355193138123,-0.13717302680015564,0,0.08957767486572266
103,14.415080467038155,95.33436194606918,1,1.0869475826621056,1.1073297038674355,4,1.9566171394655498,3.2924690786783954,-4.030301284689985,33,52,0.8695580661296844,0.32608427479863167,1.6001465154400751,2.3998534845599266,0.025,10.198039027185596,0.17389516532421112,0.2146594077348709,-0.17810487747192383,0,0.5942704677581787
104,14.357847559030576,95.21033009876123,1,1.0832529366016388,1.1003913059830666,4,0.20999297265453265,1.1991416863309075,-4.7641609070934745,33,52,0.8666023492813111,0.3249758809804916,1.6001318638960678,2.399868136103934,0.025,2.465670371039697,0.1665058732032776,0.20078261196613312,-0.1402563899755478,0,0.17511940002441406
105,14.435476920169664,95.37758415696518,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8666023492813111,0.3249758809804916,1.6001318638960678,2.399868136103934,0.025,nan,0.0,0.0,0.0,0,0.0
106,14.519207523062082,95.34161270427956,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8666023492813111,0.3249758809804916,1.6001318638960678,2.399868136103934,0.025,nan,0.0,0.0,0.0,0,0.0
107,14.605859093701916,95.31214258734661,1,1.0844217240810394,1.1033664867281914,4,0.0,0.0,-4.800663797972147,33,52,0.8675373792648315,0.32532651722431183,1.6001186775064609,2.399881322493541,0.025,0.0,0.16884344816207886,0.20673297345638275,-0.13652333617210388,0,0.11568760871887207
108,14.695474107431092,95.2888939119571,1,1.0965269654989243,1.1022756323218346,4,3.817649751874569,6.5815171262026695,-1.008336045294084,33,52,0.8772215723991394,0.32895808964967727,1.6001068097558147,2.399893190244187,0.025,10.19803902718555,0.1930539309978485,0.20455126464366913,-0.14915555715560913,0,0.5800561904907227
109,14.69122420030455,95.76201017012036,1,1.0882551670074463,1.1147021353244781,4,3.528562687826195,16.804259914093297,-0.07805340429501638,33,52,0.8706041336059571,0.32647655010223386,1.6000961287802333,2.3999038712197684,0.025,10.198039027185589,0.17651033401489258,0.2294042706489563,-0.1459352672100067,0,0.20998024940490723
110,14.684941874673749,96.18136775101308,1,1.086418479681015,1.0930672213435173,4,3.068543737607712,30.391284972072484,1.0011775799649034,32,52,0.869134783744812,0.3259255439043045,1.60008651590221,2.399913484097792,0.025,10.198039027185564,0.17283695936203003,0.1861344426870346,-0.1523837298154831,0,0.1009678840637207
111,14.785209738639152,97.32271054044003,1,1.0818403363227844,1.0994083359837532,4,3.0463517318917326,5.257178499020727,-2.5449609789416714,32,52,0.8654722690582276,0.32455210089683534,1.6000778643119888,2.399922135688013,0.025,10.198039027185576,0.16368067264556885,0.1988166719675064,-0.14677739143371582,0,0.5794651508331299
112,14.996661737309974,98.95311782981943,1,1.0796393603086472,1.1054131761193275,4,1.882025257742356,2.6842107637421764,-4.022787806923178,33,51,0.8637114882469178,0.32389180809259416,1.60007007788079,2.3999299221192114,0.025,10.030787187547942,0.1592787206172943,0.2108263522386551,-0.141679584980011,0,0.7011466026306152
113,15.203479864147464,100.81717454939368,1,1.0818384289741516,1.1117382273077965,4,0.22660101590020076,1.127150449106015,-4.743573371564289,33,52,0.8654707431793214,0.32455152869224546,1.6000630700927112,2.39993692990729,0.025,1.7277086506557804,0.16367685794830322,0.22347645461559296,-0.1726207286119461,0,0.20103883743286133
114,15.327449348152259,101.31459687124303,1,1.0749755799770355,1.0930388495326042,4,0.0,0.0,-4.7877026232683235,32,51,0.8599804639816284,0.32249267399311066,1.6000567630834404,2.3999432369165614,0.025,0.0,0.14995115995407104,0.18607769906520844,-0.12285886704921722,0,0.0936126708984375
115,15.467993859736895,101.58450258931546,1,1.0901521891355515,1.103697530925274,4,0.0,0.0,-4.774956144006053,33,52,0.8721217513084412,0.32704565674066544,1.6000510867750966,2.3999489132249057,0.025,0.0,0.1803043782711029,0.2073950618505478,-0.17154815793037415,0,0.08933401107788086
116,15.610642918570198,101.85332302208472,1,1.0792130306363106,1.0967106148600578,4,0.0,0.0,-4.762105394685015,32,51,0.8633704245090486,0.32376390919089315,1.600045978097587,2.399954021902415,0.025,0.0,0.15842606127262115,0.19342122972011566,-0.15643051266670227,0,0.0804738998413086
117,15.755486881597719,102.12087960438625,1,1.0839064866304398,1.099498264491558,4,0.0,0.0,-4.749164516198627,32,52,0.8671251893043519,0.3251719459891319,1.6000413802878284,2.399958619712174,0.025,0.0,0.16781297326087952,0.19899652898311615,-0.14158043265342712,0,0.12317466735839844
118,15.902623751275865,102.38698470756646,1,1.0814583376049995,1.096952959895134,4,0.0,0.0,-4.736146587414628,32,52,0.8651666700839997,0.32443750128149984,1.6000372422590456,2.3999627577409566,0.025,0.0,0.16291667520999908,0.19390591979026794,-0.12846346199512482,0,0.10251998901367188
119,16.05216009807291,102.65144147018057,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8651666700839997,0.32443750128149984,1.6000372422590456,2.3999627577409566,0.025,nan,0.0,0.0,0.0,0,0.0
120,16.2042121156093,102.91404365983149,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8651666700839997,0.32443750128149984,1.6000372422590456,2.3999627577409566,0.025,nan,0.0,0.0,0.0,0,0.0
121,16.35890683048818,103.17457557118804,1,1.0778383240103722,1.0957218259572983,4,0.0,0.0,-4.72306370389387,32,51,0.8622706592082978,0.3233514972031116,1.600033518033141,2.399966481966861,0.025,0.0,0.15567664802074432,0.19144365191459656,-0.15368391573429108,0,0.06496882438659668
122,16.516383493167247,103.43281196555064,0,1.0,1.0,1,0.0,0.0,0.0,32,51,0.8622706592082978,0.3233514972031116,1.600033518033141,2.399966481966861,0.025,nan,0.0,0.0,0.0,0,0.0
123,16.67679518151708,103.68851805763077,0,1.0,1.0,1,0.0,0.0,0.0,32,51,0.8622706592082978,0.3233514972031116,1.600033518033141,2.399966481966861,0.025,nan,0.0,0.0,0.0,0,0.0
124,16.84031065526889,103.94144955547239,0,1.0,1.0,1,0.0,0.0,0.0,32,51,0.8622706592082978,0.3233514972031116,1.600033518033141,2.399966481966861,0.025,nan,0.0,0.0,0.0,0,0.0
125,17.007116507730164,104.19135275964996,1,1.096052646636963,1.1027290970087051,4,1.5322266306543213,16.66880462577926,-2.8636369466642204,33,52,0.8768421173095704,0.32881579399108884,1.600030166229827,2.399969833770175,0.025,10.03173534744829,0.19210529327392578,0.20545819401741028,-0.17278465628623962,0,0.09192180633544922
126,16.99857557206124,104.69184474890585,1,1.1040982604026794,1.0921354368329048,4,0.0,0.0,-4.709644507650316,32,52,0.8832786083221436,0.33122947812080383,1.6000271496068446,2.3999728503931577,0.025,0.0,0.2081965208053589,0.18427087366580963,-0.13515573740005493,0,0.07270669937133789
127,17.16876227741021,104.93616494086976,1,1.1046433821320534,1.12588831782341,4,2.3177518895129197,4.092840641960752,-3.0059183656160466,33,52,0.8837147057056427,0.331393014639616,1.6000244346461603,2.3999755653538424,0.025,10.198039027185585,0.20928676426410675,0.25177663564682007,-0.15970005095005035,0,0.5662941932678223
128,17.159471002879705,105.24416965480562,1,1.1079912707209587,1.1138755530118942,4,2.3975525051454696,10.285629016562318,-2.190989816696792,33,52,0.8863930165767671,0.3323973812162876,1.6000219911815443,2.399978008818458,0.025,10.198039027185551,0.21598254144191742,0.22775110602378845,-0.1605197936296463,0,0.23309731483459473
129,17.14953399103443,105.79041776368435,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8863930165767671,0.3323973812162876,1.6000219911815443,2.399978008818458,0.025,nan,0.0,0.0,0.0,0,0.0
130,17.32311725252827,106.02684344773479,1,1.084178775548935,1.1081508845090866,4,2.3112165678932968,5.78847689795893,-2.8230477715589,33,52,0.867343020439148,0.3252536326646805,1.60001979206339,2.399980207936612,0.025,10.198039027185546,0.16835755109786987,0.21630176901817322,-0.16989482939243317,0,0.3992788791656494
131,17.314758690818028,106.76334997563094,1,1.0990381389856339,1.0989172160625458,4,1.4856318080666995,6.935644886191901,-3.660138796740604,32,52,0.8792305111885071,0.32971144169569017,1.6000178128570512,2.3999821871429514,0.025,10.19803902718555,0.1980762779712677,0.19783443212509155,-0.1291729211807251,0,0.2142024040222168
132,17.30560961350871,107.29170213649742,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8792305111885071,0.32971144169569017,1.6000178128570512,2.3999821871429514,0.025,nan,0.0,0.0,0.0,0,0.0
133,17.48299960126669,107.51995067774337,1,1.0924571380019188,1.0930485874414444,4,2.407282524874688,5.814115700559827,-2.6433794034084324,32,52,0.873965710401535,0.32773714140057564,1.600016031571346,2.399983968428656,0.025,10.198039027185569,0.18491427600383759,0.1860971748828888,-0.15559343993663788,0,0.41404104232788086
134,17.471617706548336,107.90057588081176,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.873965710401535,0.32773714140057564,1.600016031571346,2.399983968428656,0.025,nan,0.0,0.0,0.0,0,0.0
135,17.65309512535307,108.12240192784671,1,1.081544317305088,1.1019513234496117,4,2.6560731220104685,12.42501259739864,-1.3587449135061458,33,52,0.8652354538440705,0.3244632951915264,1.6000144284142115,2.3999855715857903,0.025,10.198039027185564,0.1630886346101761,0.20390264689922333,-0.15122519433498383,0,0.21376824378967285
136,17.640840385574776,108.9220388700009,1,1.084041029214859,1.097291812300682,4,2.377373335654454,4.620651725095641,-2.8041717672556006,32,52,0.8672328233718872,0.32521230876445767,1.6000129855727905,2.3999870144272117,0.025,10.19803902718558,0.16808205842971802,0.19458362460136414,-0.15286169946193695,0,0.5145103931427002
137,17.628035670888337,109.35196913936261,1,1.0934839397668839,1.119065523147583,4,2.4963480207979813,3.6091757049746116,-2.6870803463849,33,52,0.8747871518135071,0.32804518193006516,1.6000116870155114,2.3999883129844903,0.025,10.19803902718555,0.1869678795337677,0.23813104629516602,-0.1455937623977661,0,0.6916670799255371
138,17.614403309854985,109.99507944298188,1,1.1015369147062302,1.0957885161042213,4,2.245587288266506,8.432442560927019,-2.5077633109101214,32,52,0.8812295317649842,0.33046107441186906,1.6000105183139604,2.399989481686041,0.025,10.198039027185553,0.20307382941246033,0.1915770322084427,-0.17209859192371368,0,0.26630330085754395
139,17.599687956195037,110.83273958057433,1,1.1001554876565933,1.1007593125104904,4,1.9984434881702953,3.4779907827922094,-3.3275219388979744,33,52,0.8801243901252747,0.330046646296978,1.6000094664825646,2.399990533517437,0.025,10.198039027185594,0.20031097531318665,0.20151862502098083,-0.13761138916015625,0,0.5745971202850342
140,17.58494516444999,111.51848880002652,1,1.0927449017763138,1.112139031291008,4,1.7130696952496294,4.8895966005960645,-3.495731524329899,33,52,0.8741959214210511,0.3278234705328941,1.6000085198343084,2.399991480165694,0.025,10.043800301972924,0.18548980355262756,0.224278062582016,-0.1174560934305191,0,0.35034990310668945
141,17.570173224497232,112.20651401703034,1,1.0909649655222893,1.116051234304905,4,1.2850714496980373,9.912206442689724,-3.493600145377107,33,52,0.8727719724178314,0.32728948965668675,1.6000076678508774,2.3999923321491243,0.025,10.198039027185562,0.18192993104457855,0.23210246860980988,-0.1318480670452118,0,0.12964534759521484
142,17.55581492372773,112.80012631736192,1,1.098760224878788,1.11331307888031,4,1.4513216107837223,3.677272914615744,-3.8001219562851647,33,52,0.8790081799030305,0.3296280674636364,1.6000069010657896,2.399993098934212,0.025,10.198039027185585,0.197520449757576,0.22662615776062012,-0.1572212427854538,0,0.39467334747314453
143,17.550377040234768,113.55182807653938,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8790081799030305,0.3296280674636364,1.6000069010657896,2.399993098934212,0.025,nan,0.0,0.0,0.0,0,0.0
144,17.73338020777217,113.75094906063788,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8790081799030305,0.3296280674636364,1.6000069010657896,2.399993098934212,0.025,nan,0.0,0.0,0.0,0,0.0
145,17.921246330458843,113.94528482921854,1,1.0775175541639328,1.11147128790617,4,0.0,0.0,-4.695815601415763,33,51,0.8620140433311463,0.32325526624917983,1.6000062109592106,2.399993789040791,0.025,0.0,0.1550351083278656,0.22294257581233978,-0.1253778338432312,0,0.0672764778137207
146,18.11436479464082,114.13458148037537,1,1.081395260989666,1.1046914383769035,4,3.368143159729584,10.55160497996522,0.7705050656725658,33,52,0.8651162087917328,0.3244185782968998,1.6000055898632897,2.3999944101367126,0.025,10.198039027185574,0.16279052197933197,0.20938287675380707,-0.17410527169704437,0,0.31920671463012695
147,18.281796361309603,113.71340028760771,1,1.0926181301474571,1.1162794083356857,4,2.6468493102532875,4.168521807959014,-1.865266634173757,33,52,0.8740945041179657,0.3277854390442371,1.6000050308769609,2.3999949691230418,0.025,10.198039027185587,0.18523626029491425,0.23255881667137146,-0.1547514647245407,0,0.6349611282348633
148,18.262523848472988,114.73389940867457,1,1.0957974642515182,1.109469473361969,4,3.7112280945577822,18.808285062397474,2.8645652673073667,33,52,0.8766379714012147,0.32873923927545545,1.600004527789265,2.3999954722107377,0.025,10.198039027185562,0.1915949285030365,0.218938946723938,-0.15961046516895294,0,0.19731879234313965
149,18.449548123014115,114.27498833992846,1,1.1005112156271935,1.1031608879566193,4,2.3873013152617375,5.658359802016701,-2.1063686156537202,33,52,0.8804089725017548,0.33015336468815804,1.6000040750103386,2.399995924989664,0.025,10.198039027185567,0.2010224312543869,0.20632177591323853,-0.16725687682628632,0,0.4219069480895996
150,18.47085412464348,115.34357596392323,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8804089725017548,0.33015336468815804,1.6000040750103386,2.399995924989664,0.025,nan,0.0,0.0,0.0,0,0.0
151,18.680752054433817,115.52004630337024,1,1.0791481286287308,1.0928748026490211,4,1.4169708189816248,2.8956926053204763,-3.777020598817589,32,51,0.8633185029029846,0.32374443858861923,1.6000036675093048,2.399996332490698,0.025,10.001654507581147,0.15829625725746155,0.1857496052980423,-0.14676101505756378,0,0.4893374443054199
152,18.640719782183634,116.63960625210109,1,1.088010773062706,1.099944919347763,4,0.0,0.0,-4.683110003468901,32,52,0.8704086184501648,0.32640323191881176,1.6000033007583743,2.399996699241628,0.025,0.0,0.176021546125412,0.19988983869552612,-0.16969366371631622,0,0.10594487190246582
153,18.859099243594322,116.80388903956784,1,1.0775700360536575,1.085233211517334,4,0.0,0.0,-4.671294693411583,32,51,0.8620560288429261,0.32327101081609727,1.600002970682537,2.399997029317465,0.025,0.0,0.15514007210731506,0.17046642303466797,-0.15552718937397003,0,0.10317230224609375
154,19.08527371810877,116.96180285584968,0,1.0,1.0,1,0.0,0.0,0.0,32,51,0.8620560288429261,0.32327101081609727,1.600002970682537,2.399997029317465,0.025,nan,0.0,0.0,0.0,0,0.0
155,19.319987345768272,117.11310153465558,1,1.0895702093839645,1.1053927838802338,4,0.0,0.0,-4.6603145962961054,33,52,0.8716561675071717,0.32687106281518935,1.6000026736142834,2.3999973263857184,0.025,0.0,0.17914041876792908,0.21078556776046753,-0.13504251837730408,0,0.10529279708862305
156,19.505371467724103,116.96662940479656,1,1.0976343750953674,1.0935971066355705,4,3.727462469172167,12.754439012854446,2.0630381424311954,32,52,0.878107500076294,0.32929031252861024,1.6000024062528553,2.3999975937471465,0.025,10.198039027185565,0.19526875019073486,0.18719421327114105,-0.15210016071796417,0,0.2922482490539551
157,19.297475333801646,114.45658937962068,1,1.091140739619732,1.0873310789465904,4,6.575156877944437,49.09687702513728,4.974752048146104,32,52,0.8729125916957856,0.32734222188591955,1.6000021656275698,2.3999978343724315,0.025,10.198039027185558,0.1822814792394638,0.17466215789318085,-0.15608808398246765,0,0.13392210006713867
158,19.264185680349993,113.31015353102045,1,1.0891002416610718,1.0997010916471481,4,8.332313561390635,31.935318477989103,4.975634598718084,32,52,0.8712801933288574,0.32673007249832153,1.6000019490648127,2.3999980509351886,0.025,10.198039027185562,0.17820048332214355,0.19940218329429626,-0.14792369306087494,0,0.2609121799468994
159,19.295705933031783,113.95586515111717,1,1.0884738266468048,1.0907979309558868,4,8.234529602972316,43.48585745313772,4.985737868417334,32,52,0.8707790613174439,0.3265421479940414,1.6000017541583316,2.3999982458416698,0.025,10.198039027185581,0.17694765329360962,0.18159586191177368,-0.162437304854393,0,0.1893610954284668
160,19.34779874710953,115.12440463840032,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8707790613174439,0.3265421479940414,1.6000017541583316,2.3999982458416698,0.025,nan,0.0,0.0,0.0,0,0.0
161,19.635598005590033,115.28622109418816,1,1.08920456469059,1.0895655900239944,4,8.304386095259616,32.8835271541339,4.965608156189981,32,52,0.871363651752472,0.326761369407177,1.6000015787424986,2.3999984212575027,0.025,10.198039027185574,0.1784091293811798,0.1791311800479889,-0.1347050815820694,0,0.25253939628601074
162,19.61119665925083,116.63206576174494,1,1.0842524394392967,1.1062564328312874,4,9.01133615302605,38.25050805513652,4.983307002187194,33,52,0.8674019515514374,0.325275731831789,1.600001420868249,2.3999985791317524,0.025,10.198039027185581,0.16850487887859344,0.21251286566257477,-0.15670067071914673,0,0.23558735847473145
163,19.819809460581233,118.32220776005488,1,1.0826604068279266,1.1027979850769043,4,7.5203292939540205,44.63199581017867,4.959447587361855,33,52,0.8661283254623413,0.324798122048378,1.600001278781424,2.3999987212185774,0.025,10.198039027185573,0.16532081365585327,0.2055959701538086,-0.14074844121932983,0,0.16849637031555176
164,19.889900323400884,119.43103338869044,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8661283254623413,0.324798122048378,1.600001278781424,2.3999987212185774,0.025,nan,0.0,0.0,0.0,0,0.0
165,20.20089442749906,119.58324652667596,1,1.088270165026188,1.1018464863300323,4,8.433295080313144,40.10804159654948,4.96839992339569,33,52,0.8706161320209503,0.32648104950785634,1.6000011509032817,2.39999884909672,0.025,10.198039027185576,0.1765403300523758,0.2036929726600647,-0.15528711676597595,0,0.2102644443511963
166,20.285210285792413,121.85227013143887,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8706161320209503,0.32648104950785634,1.6000011509032817,2.39999884909672,0.025,nan,0.0,0.0,0.0,0,0.0
167,20.745063007689637,122.78366117413104,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8706161320209503,0.32648104950785634,1.6000011509032817,2.39999884909672,0.025,nan,0.0,0.0,0.0,0,0.0
168,21.222511135707343,123.69808165325676,1,1.0811850503087044,1.1002736687660217,4,6.242944984435098,24.081085491461955,4.50349051175345,33,52,0.8649480402469636,0.3243555150926113,1.6000010358129537,2.3999989641870485,0.025,10.198039027185565,0.16237010061740875,0.20054733753204346,-0.15544000267982483,0,0.259246826171875
169,21.376248566427964,125.63627098003437,1,1.07964788377285,1.1041762679815292,4,5.256949642947205,9.938099930323663,2.773862913900307,33,51,0.8637183070182801,0.323894365131855,1.6000009322316586,2.399999067768344,0.025,10.198039027185557,0.15929576754570007,0.20835253596305847,-0.17226266860961914,0,0.5289692878723145
170,21.33481116272698,126.67081510636277,1,1.0982404053211212,1.0907178968191147,4,4.877465033776417,17.822559192147178,3.1304610574665697,32,52,0.878592324256897,0.3294721215963364,1.600000839008493,2.39999916099151,0.025,10.198039027185583,0.19648081064224243,0.18143579363822937,-0.14745770394802094,0,0.2736680507659912
171,21.298016450026154,127.75014672314545,1,1.088494934141636,1.1022895202040672,4,4.296026242986173,20.710310600019167,2.705512387974,33,52,0.8707959473133088,0.3265484802424908,1.6000007551076436,2.399999244892359,0.025,10.19803902718557,0.1769898682832718,0.20457904040813446,-0.15659357607364655,0,0.20743417739868164
172,21.328966932140553,128.76658280929348,1,1.0980625748634338,1.1162990778684616,4,4.3595367347241165,13.429937389857345,1.8086941098697449,33,52,0.8784500598907471,0.3294187724590301,1.6000006795968793,2.399999320403123,0.025,10.198039027185558,0.19612514972686768,0.23259815573692322,-0.16298040747642517,0,0.3246133327484131
173,21.3775152437978,129.83494380192096,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8784500598907471,0.3294187724590301,1.6000006795968793,2.399999320403123,0.025,nan,0.0,0.0,0.0,0,0.0
174,21.822187860735873,129.93412998108414,1,1.0709479004144669,1.1159838438034058,4,5.115975673563781,10.75879122625358,2.5900154736483127,33,51,0.8567583203315735,0.32128437012434,1.6000006116371916,2.3999993883628106,0.025,10.198039027185558,0.14189580082893372,0.23196768760681152,-0.1592777520418167,0,0.47551584243774414
175,21.829261516173556,131.1523687308788,1,1.09214948117733,1.1139847189188004,4,4.8870567515809,10.28604890631655,2.1903243360142586,33,52,0.8737195849418641,0.327644844353199,1.6000005504734727,2.39999944952653,0.025,10.198039027185562,0.18429896235466003,0.2279694378376007,-0.14650940895080566,0,0.4751150608062744
176,21.844806619289834,132.441346780018,1,1.0874535217881203,1.0945774987339973,4,4.339871858650326,43.847236826671725,4.428233722600497,32,52,0.8699628174304963,0.32623605653643606,1.6000004954261255,2.399999504573877,0.025,10.19803902718557,0.17490704357624054,0.1891549974679947,-0.1434653103351593,0,0.09897708892822266
177,21.846063574459247,133.8210822232965,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8699628174304963,0.32623605653643606,1.6000004954261255,2.399999504573877,0.025,nan,0.0,0.0,0.0,0,0.0
178,22.297425126706884,133.90456779488713,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8699628174304963,0.32623605653643606,1.6000004954261255,2.399999504573877,0.025,nan,0.0,0.0,0.0,0,0.0
179,22.755363525062428,133.97895543807658,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8699628174304963,0.32623605653643606,1.6000004954261255,2.399999504573877,0.025,nan,0.0,0.0,0.0,0,0.0
180,23.18676871928707,134.04409052301685,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8699628174304963,0.32623605653643606,1.6000004954261255,2.399999504573877,0.025,nan,0.0,0.0,0.0,0,0.0
181,23.6397545504707,134.09983599977193,1,1.095166452229023,1.0978367999196053,4,7.89427703953271,39.488369426380686,4.936385844481939,32,52,0.8761331617832184,0.3285499356687069,1.6000004458835129,2.39999955411649,0.025,10.198039027185565,0.19033290445804596,0.1956735998392105,-0.13284634053707123,0,0.19991397857666016
182,23.51492654495385,135.55033912344484,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.8761331617832184,0.3285499356687069,1.6000004458835129,2.39999955411649,0.025,nan,0.0,0.0,0.0,0,0.0
183,23.950560427443445,135.59564281696606,1,1.0930281952023506,1.0915449857711792,4,6.516574924433684,15.034822966057241,4.110665924777334,32,52,0.8744225561618806,0.32790845856070516,1.6000004012951616,2.3999995987048406,0.025,10.198039027185569,0.18605639040470123,0.1830899715423584,-0.18353845179080963,0,0.43343210220336914
184,23.3729466918395,134.86755534109673,1,1.0915426090359688,1.0999903827905655,4,7.123802039179623,53.13393721627846,4.944237801197263,32,52,0.873234087228775,0.3274627827107906,1.6000003611656455,2.3999996388343563,0.025,10.198039027185562,0.18308521807193756,0.19998076558113098,-0.1586877554655075,0,0.13407254219055176
185,23.437959981977755,136.22839302959926,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.873234087228775,0.3274627827107906,1.6000003611656455,2.3999996388343563,0.025,nan,0.0,0.0,0.0,0,0.0
186,23.800761087555923,136.26324696917789,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.873234087228775,0.3274627827107906,1.6000003611656455,2.3999996388343563,0.025,nan,0.0,0.0,0.0,0,0.0
187,23.887145471968253,134.91063529807414,0,1.0,1.0,1,0.0,0.0,0.0,32,52,0.873234087228775,0.3274627827107906,1.6000003611656455,2.3999996388343563,0.025,nan,0.0,0.0,0.0,0,0.0
188,24.087167757807407,134.92586827770293,1,1.0628749579191208,1.1076545789837837,4,13.710860786843853,32.48296603669379,4.997008931755355,33,51,0.8502999663352967,0.31886248737573625,1.600000325049081,2.399999674950921,0.025,10.19803902718557,0.12574991583824158,0.21530915796756744,-0.18653208017349243,0,0.42209386825561523
189,24.3293460612117,140.25492172826614,1,1.0936915874481201,1.1084852367639542,4,9.285209217920283,20.584065494585833,4.8552709180123435,33,52,0.8749532699584961,0.32810747623443604,1.600000292544173,2.3999997074558292,0.025,10.15474462489544,0.18738317489624023,0.21697047352790833,-0.17469044029712677,0,0.45108723640441895
190,24.042732664315952,142.1207824314743,1,1.0832848846912384,1.1063874438405037,4,8.29807973514977,18.029518352912397,4.667118211382824,33,52,0.8666279077529908,0.3249854654073715,1.6000002632897559,2.399999736710247,0.025,10.001243694382566,0.1665697693824768,0.21277488768100739,-0.1143823191523552,0,0.460249662399292
191,23.850476015428328,144.0127381252319,1,1.0979462340474129,1.0964630246162415,4,7.245951614940765,31.60911738949138,4.7285615031544275,32,52,0.8783569872379303,0.32938387021422383,1.6000002369607804,2.3999997630392222,0.025,10.00118759390024,0.19589246809482574,0.1929260492324829,-0.13503649830818176,0,0.22923612594604492
192,23.746021011995026,145.86088322159347,1,1.0842197015881538,1.1118279621005058,4,6.185684431120421,11.033887176861947,3.2698211157105863,33,52,0.8673757612705231,0.32526591047644615,1.6000002132647024,2.3999997867353002,0.025,10.003886116297558,0.16843940317630768,0.22365592420101166,-0.14284512400627136,0,0.56060791015625
193,23.587343946145744,147.8679028912016,0,1.0,1.0,1,0.0,0.0,0.0,33,52,0.8673757612705231,0.32526591047644615,1.6000002132647024,2.3999997867353002,0.025,nan,0.0,0.0,0.0,0,0.0
194,23.59770305919392,147.8688910930431,1,1.0870627835392952,1.0975820943713188,4,4.3492674991832985,33.45470863336843,3.7484641836799355,32,52,0.8696502268314362,0.32611883506178857,1.600000191938232,2.3999998080617706,0.025,10.003631621457963,0.1741255670785904,0.19516418874263763,-0.1568332314491272,0,0.1300046443939209
